,SIG_CD,SIG_ENG_NM_x,forest,dem,x,y,slope,farm_cnt,NUMPOINTS,1,2,3,4,5,6,7,8,9,10,11,12,2019,2020,2021,2022,2023
5678,44770,서천군,14841,41.71593409,126.7042638,36.10678072,5.991474949,401,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5679,44770,서천군,14841,41.71593409,126.7042638,36.10678072,5.991474949,401,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5680,44770,서천군,14841,41.71593409,126.7042638,36.10678072,5.991474949,401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5681,44770,서천군,14841,41.71593409,126.7042638,36.10678072,5.991474949,401,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5682,44790,청양군,30466,142.4535342,126.8531131,36.43058296,12.12113989,284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5683,44790,청양군,30466,142.4535342,126.8531131,36.43058296,12.12113989,284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5684,44790,청양군,30466,142.4535342,126.8531131,36.43058296,12.12113989,284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5685,44790,청양군,30466,142.4535342,126.8531131,36.43058296,12.12113989,284,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5686,44790,청양군,30466,142.4535342,126.8531131,36.43058296,12.12113989,284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5687,44790,청양군,30466,142.4535342,126.8531131,36.43058296,12.12113989,284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5688,44790,청양군,30466,142.4535342,126.8531131,36.43058296,12.12113989,284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5689,44790,청양군,30466,142.4535342,126.8531131,36.43058296,12.12113989,284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5690,44790,청양군,30466,142.4535342,126.8531131,36.43058296,12.12113989,284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5691,44790,청양군,30466,142.4535342,126.8531131,36.43058296,12.12113989,284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5692,44790,청양군,30466,142.4535342,126.8531131,36.43058296,12.12113989,284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5693,44790,청양군,30466,142.4535342,126.8531131,36.43058296,12.12113989,284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5694,44800,홍성군,18834,63.97515827,126.6258296,36.57008949,6.388431032,408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5695,44800,홍성군,18834,63.97515827,126.6258296,36.57008949,6.388431032,408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5696,44800,홍성군,18834,63.97515827,126.6258296,36.57008949,6.388431032,408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5697,44800,홍성군,18834,63.97515827,126.6258296,36.57008949,6.388431032,408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5698,44800,홍성군,18834,63.97515827,126.6258296,36.57008949,6.388431032,408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5699,44800,홍성군,18834,63.97515827,126.6258296,36.57008949,6.388431032,408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5700,44800,홍성군,18834,63.97515827,126.6258296,36.57008949,6.388431032,408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5701,44800,홍성군,18834,63.97515827,126.6258296,36.57008949,6.388431032,408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5702,44800,홍성군,18834,63.97515827,126.6258296,36.57008949,6.388431032,408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5703,44800,홍성군,18834,63.97515827,126.6258296,36.57008949,6.388431032,408,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5704,44800,홍성군,18834,63.97515827,126.6258296,36.57008949,6.388431032,408,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5705,44800,홍성군,18834,63.97515827,126.6258296,36.57008949,6.388431032,408,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5706,44810,예산군,23225,85.79316866,126.78431,36.67062862,7.777478498,806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5707,44810,예산군,23225,85.79316866,126.78431,36.67062862,7.777478498,806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5708,44810,예산군,23225,85.79316866,126.78431,36.67062862,7.777478498,806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5709,44810,예산군,23225,85.79316866,126.78431,36.67062862,7.777478498,806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5710,44810,예산군,23225,85.79316866,126.78431,36.67062862,7.777478498,806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5711,44810,예산군,23225,85.79316866,126.78431,36.67062862,7.777478498,806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5712,44810,예산군,23225,85.79316866,126.78431,36.67062862,7.777478498,806,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5713,44810,예산군,23225,85.79316866,126.78431,36.67062862,7.777478498,806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5714,44810,예산군,23225,85.79316866,126.78431,36.67062862,7.777478498,806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5715,44810,예산군,23225,85.79316866,126.78431,36.67062862,7.777478498,806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5716,44810,예산군,23225,85.79316866,126.78431,36.67062862,7.777478498,806,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5717,44810,예산군,23225,85.79316866,126.78431,36.67062862,7.777478498,806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5718,44825,태안군,21708,70,126.2804467,36.70772709,5.253746801,450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5719,44825,태안군,21708,70,126.2804467,36.70772709,5.253746801,450,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5720,44825,태안군,21708,70,126.2804467,36.70772709,5.253746801,450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5721,44825,태안군,21708,70,126.2804467,36.70772709,5.253746801,450,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5722,44825,태안군,21708,70,126.2804467,36.70772709,5.253746801,450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5723,44825,태안군,21708,70,126.2804467,36.70772709,5.253746801,450,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5724,44825,태안군,21708,70,126.2804467,36.70772709,5.253746801,450,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5725,44825,태안군,21708,70,126.2804467,36.70772709,5.253746801,450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5726,44825,태안군,21708,70,126.2804467,36.70772709,5.253746801,450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5727,44825,태안군,21708,70,126.2804467,36.70772709,5.253746801,450,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5728,44825,태안군,21708,70,126.2804467,36.70772709,5.253746801,450,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5729,44825,태안군,21708,70,126.2804467,36.70772709,5.253746801,450,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5730,45111,전주시 완산구,1221.8,110.5462441,127.1207644,35.79124937,9.389245963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5731,45111,전주시 완산구,1221.8,110.5462441,127.1207644,35.79124937,9.389245963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5732,45111,전주시 완산구,1221.8,110.5462441,127.1207644,35.79124937,9.389245963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5733,45111,전주시 완산구,1221.8,110.5462441,127.1207644,35.79124937,9.389245963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5734,45111,전주시 완산구,1221.8,110.5462441,127.1207644,35.79124937,9.389245963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5735,45111,전주시 완산구,1221.8,110.5462441,127.1207644,35.79124937,9.389245963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5736,45111,전주시 완산구,1221.8,110.5462441,127.1207644,35.79124937,9.389245963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5737,45111,전주시 완산구,1221.8,110.5462441,127.1207644,35.79124937,9.389245963,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5738,45111,전주시 완산구,1221.8,110.5462441,127.1207644,35.79124937,9.389245963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5739,45111,전주시 완산구,1221.8,110.5462441,127.1207644,35.79124937,9.389245963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5740,45111,전주시 완산구,1221.8,110.5462441,127.1207644,35.79124937,9.389245963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5741,45111,전주시 완산구,1221.8,110.5462441,127.1207644,35.79124937,9.389245963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5742,45113,전주시 덕진구,1221.8,49.09149408,127.1117532,35.85832326,3.533048298,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5743,45113,전주시 덕진구,1221.8,49.09149408,127.1117532,35.85832326,3.533048298,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5744,45113,전주시 덕진구,1221.8,49.09149408,127.1117532,35.85832326,3.533048298,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5745,45113,전주시 덕진구,1221.8,49.09149408,127.1117532,35.85832326,3.533048298,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5746,45113,전주시 덕진구,1221.8,49.09149408,127.1117532,35.85832326,3.533048298,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5747,45113,전주시 덕진구,1221.8,49.09149408,127.1117532,35.85832326,3.533048298,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5748,45113,전주시 덕진구,1221.8,49.09149408,127.1117532,35.85832326,3.533048298,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5749,45113,전주시 덕진구,1221.8,49.09149408,127.1117532,35.85832326,3.533048298,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5750,45113,전주시 덕진구,1221.8,49.09149408,127.1117532,35.85832326,3.533048298,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5751,45113,전주시 덕진구,1221.8,49.09149408,127.1117532,35.85832326,3.533048298,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5752,45113,전주시 덕진구,1221.8,49.09149408,127.1117532,35.85832326,3.533048298,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5753,45113,전주시 덕진구,1221.8,49.09149408,127.1117532,35.85832326,3.533048298,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5754,45130,군산시,7996,30,126.7260152,35.95043894,2.792256091,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5755,45130,군산시,7996,30,126.7260152,35.95043894,2.792256091,128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5756,45130,군산시,7996,30,126.7260152,35.95043894,2.792256091,128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5757,45130,군산시,7996,30,126.7260152,35.95043894,2.792256091,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5758,45130,군산시,7996,30,126.7260152,35.95043894,2.792256091,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5759,45130,군산시,7996,30,126.7260152,35.95043894,2.792256091,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5760,45130,군산시,7996,30,126.7260152,35.95043894,2.792256091,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5761,45130,군산시,7996,30,126.7260152,35.95043894,2.792256091,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5762,45130,군산시,7996,30,126.7260152,35.95043894,2.792256091,128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5763,45130,군산시,7996,30,126.7260152,35.95043894,2.792256091,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5764,45130,군산시,7996,30,126.7260152,35.95043894,2.792256091,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5765,45130,군산시,7996,30,126.7260152,35.95043894,2.792256091,128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5766,45140,익산시,11850,30.02977113,126.9895102,36.02310555,2.297964937,262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5767,45140,익산시,11850,30.02977113,126.9895102,36.02310555,2.297964937,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5768,45140,익산시,11850,30.02977113,126.9895102,36.02310555,2.297964937,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5769,45140,익산시,11850,30.02977113,126.9895102,36.02310555,2.297964937,262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5770,45140,익산시,11850,30.02977113,126.9895102,36.02310555,2.297964937,262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5771,45140,익산시,11850,30.02977113,126.9895102,36.02310555,2.297964937,262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5772,45140,익산시,11850,30.02977113,126.9895102,36.02310555,2.297964937,262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5773,45140,익산시,11850,30.02977113,126.9895102,36.02310555,2.297964937,262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5774,45140,익산시,11850,30.02977113,126.9895102,36.02310555,2.297964937,262,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5775,45140,익산시,11850,30.02977113,126.9895102,36.02310555,2.297964937,262,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5776,45140,익산시,11850,30.02977113,126.9895102,36.02310555,2.297964937,262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5777,45140,익산시,11850,30.02977113,126.9895102,36.02310555,2.297964937,262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5778,45180,정읍시,32142,112.875319,126.9058575,35.60262466,8.643552985,500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5779,45180,정읍시,32142,112.875319,126.9058575,35.60262466,8.643552985,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5780,45180,정읍시,32142,112.875319,126.9058575,35.60262466,8.643552985,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5781,45180,정읍시,32142,112.875319,126.9058575,35.60262466,8.643552985,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5782,45180,정읍시,32142,112.875319,126.9058575,35.60262466,8.643552985,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5783,45180,정읍시,32142,112.875319,126.9058575,35.60262466,8.643552985,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5784,45180,정읍시,32142,112.875319,126.9058575,35.60262466,8.643552985,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5785,45180,정읍시,32142,112.875319,126.9058575,35.60262466,8.643552985,500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5786,45180,정읍시,32142,112.875319,126.9058575,35.60262466,8.643552985,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5787,45180,정읍시,32142,112.875319,126.9058575,35.60262466,8.643552985,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5788,45180,정읍시,32142,112.875319,126.9058575,35.60262466,8.643552985,500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5789,45180,정읍시,32142,112.875319,126.9058575,35.60262466,8.643552985,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5790,45190,남원시,46604,373.2394899,127.4418897,35.4225448,12.59981316,662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5791,45190,남원시,46604,373.2394899,127.4418897,35.4225448,12.59981316,662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5792,45190,남원시,46604,373.2394899,127.4418897,35.4225448,12.59981316,662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5793,45190,남원시,46604,373.2394899,127.4418897,35.4225448,12.59981316,662,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5794,45190,남원시,46604,373.2394899,127.4418897,35.4225448,12.59981316,662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5795,45190,남원시,46604,373.2394899,127.4418897,35.4225448,12.59981316,662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5796,45190,남원시,46604,373.2394899,127.4418897,35.4225448,12.59981316,662,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5797,45190,남원시,46604,373.2394899,127.4418897,35.4225448,12.59981316,662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5798,45190,남원시,46604,373.2394899,127.4418897,35.4225448,12.59981316,662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5799,45190,남원시,46604,373.2394899,127.4418897,35.4225448,12.59981316,662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5800,45190,남원시,46604,373.2394899,127.4418897,35.4225448,12.59981316,662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5801,45190,남원시,46604,373.2394899,127.4418897,35.4225448,12.59981316,662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5802,45210,김제시,9045,35.50481096,126.8948857,35.80671644,2.682259113,470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5803,45210,김제시,9045,35.50481096,126.8948857,35.80671644,2.682259113,470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5804,45210,김제시,9045,35.50481096,126.8948857,35.80671644,2.682259113,470,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5805,45210,김제시,9045,35.50481096,126.8948857,35.80671644,2.682259113,470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5806,45210,김제시,9045,35.50481096,126.8948857,35.80671644,2.682259113,470,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5807,45210,김제시,9045,35.50481096,126.8948857,35.80671644,2.682259113,470,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5808,45210,김제시,9045,35.50481096,126.8948857,35.80671644,2.682259113,470,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5809,45210,김제시,9045,35.50481096,126.8948857,35.80671644,2.682259113,470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5810,45210,김제시,9045,35.50481096,126.8948857,35.80671644,2.682259113,470,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5811,45210,김제시,9045,35.50481096,126.8948857,35.80671644,2.682259113,470,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5812,45210,김제시,9045,35.50481096,126.8948857,35.80671644,2.682259113,470,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5813,45210,김제시,9045,35.50481096,126.8948857,35.80671644,2.682259113,470,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5814,45710,완주군,58592,212.2942073,127.2151146,35.91861444,16.49524127,349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5815,45710,완주군,58592,212.2942073,127.2151146,35.91861444,16.49524127,349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5816,45710,완주군,58592,212.2942073,127.2151146,35.91861444,16.49524127,349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5817,45710,완주군,58592,212.2942073,127.2151146,35.91861444,16.49524127,349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5818,45710,완주군,58592,212.2942073,127.2151146,35.91861444,16.49524127,349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5819,45710,완주군,58592,212.2942073,127.2151146,35.91861444,16.49524127,349,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5820,45710,완주군,58592,212.2942073,127.2151146,35.91861444,16.49524127,349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5821,45710,완주군,58592,212.2942073,127.2151146,35.91861444,16.49524127,349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5822,45710,완주군,58592,212.2942073,127.2151146,35.91861444,16.49524127,349,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5823,45710,완주군,58592,212.2942073,127.2151146,35.91861444,16.49524127,349,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5824,45710,완주군,58592,212.2942073,127.2151146,35.91861444,16.49524127,349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5825,45710,완주군,58592,212.2942073,127.2151146,35.91861444,16.49524127,349,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5826,45720,진안군,59406,436.0361939,127.4300354,35.82880745,18.17969383,400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5827,45720,진안군,59406,436.0361939,127.4300354,35.82880745,18.17969383,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5828,45720,진안군,59406,436.0361939,127.4300354,35.82880745,18.17969383,400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5829,45720,진안군,59406,436.0361939,127.4300354,35.82880745,18.17969383,400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5830,45720,진안군,59406,436.0361939,127.4300354,35.82880745,18.17969383,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5831,45720,진안군,59406,436.0361939,127.4300354,35.82880745,18.17969383,400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5832,45720,진안군,59406,436.0361939,127.4300354,35.82880745,18.17969383,400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5833,45720,진안군,59406,436.0361939,127.4300354,35.82880745,18.17969383,400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5834,45720,진안군,59406,436.0361939,127.4300354,35.82880745,18.17969383,400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5835,45720,진안군,59406,436.0361939,127.4300354,35.82880745,18.17969383,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5836,45720,진안군,59406,436.0361939,127.4300354,35.82880745,18.17969383,400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5837,45720,진안군,59406,436.0361939,127.4300354,35.82880745,18.17969383,400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5838,45730,무주군,51547,563.9727119,127.7129531,35.93936736,19.74465932,146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5839,45730,무주군,51547,563.9727119,127.7129531,35.93936736,19.74465932,146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5840,45730,무주군,51547,563.9727119,127.7129531,35.93936736,19.74465932,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5841,45730,무주군,51547,563.9727119,127.7129531,35.93936736,19.74465932,146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5842,45730,무주군,51547,563.9727119,127.7129531,35.93936736,19.74465932,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5843,45730,무주군,51547,563.9727119,127.7129531,35.93936736,19.74465932,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5844,45730,무주군,51547,563.9727119,127.7129531,35.93936736,19.74465932,146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5845,45730,무주군,51547,563.9727119,127.7129531,35.93936736,19.74465932,146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5846,45730,무주군,51547,563.9727119,127.7129531,35.93936736,19.74465932,146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5847,45730,무주군,51547,563.9727119,127.7129531,35.93936736,19.74465932,146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5848,45730,무주군,51547,563.9727119,127.7129531,35.93936736,19.74465932,146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5849,45730,무주군,51547,563.9727119,127.7129531,35.93936736,19.74465932,146,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5850,45740,장수군,39963,545.8556446,127.5442641,35.65746098,17.47699104,175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5851,45740,장수군,39963,545.8556446,127.5442641,35.65746098,17.47699104,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5852,45740,장수군,39963,545.8556446,127.5442641,35.65746098,17.47699104,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5853,45740,장수군,39963,545.8556446,127.5442641,35.65746098,17.47699104,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5854,45740,장수군,39963,545.8556446,127.5442641,35.65746098,17.47699104,175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5855,45740,장수군,39963,545.8556446,127.5442641,35.65746098,17.47699104,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5856,45740,장수군,39963,545.8556446,127.5442641,35.65746098,17.47699104,175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5857,45740,장수군,39963,545.8556446,127.5442641,35.65746098,17.47699104,175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5858,45740,장수군,39963,545.8556446,127.5442641,35.65746098,17.47699104,175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5859,45740,장수군,39963,545.8556446,127.5442641,35.65746098,17.47699104,175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5860,45740,장수군,39963,545.8556446,127.5442641,35.65746098,17.47699104,175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5861,45740,장수군,39963,545.8556446,127.5442641,35.65746098,17.47699104,175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
