time,SIG_CD,Infected
2020-02-24,41590,0.0
2020-03-02,41590,0.0
2020-03-09,41590,0.0
2020-03-16,41590,0.0
2020-03-23,41590,0.0
2020-03-30,41590,0.0
2020-04-06,41590,0.0
2020-04-13,41590,0.0
2020-04-20,41590,0.0
2020-04-27,41590,0.0
2020-05-04,41590,0.0
2020-05-11,41590,0.0
2020-05-18,41590,0.0
2020-05-25,41590,0.0
2020-06-01,41590,0.0
2020-06-08,41590,0.0
2020-06-15,41590,0.0
2020-06-22,41590,0.0
2020-06-29,41590,0.0
2020-07-06,41590,0.0
2020-07-13,41590,0.0
2020-07-20,41590,0.0
2020-07-27,41590,0.0
2020-08-03,41590,0.0
2020-08-10,41590,0.0
2020-08-17,41590,0.0
2020-08-24,41590,0.0
2020-08-31,41590,0.0
2020-09-07,41590,0.0
2020-09-14,41590,0.0
2020-09-21,41590,0.0
2020-09-28,41590,0.0
2020-10-05,41590,0.0
2020-10-12,41590,0.0
2020-10-19,41590,0.0
2020-10-26,41590,0.0
2020-11-02,41590,0.0
2020-11-09,41590,0.0
2020-11-16,41590,0.0
2020-11-23,41590,0.0
2020-11-30,41590,0.0
2020-12-07,41590,0.0
2020-12-14,41590,0.0
2020-12-21,41590,0.0
2020-12-28,41590,0.0
2021-01-04,41590,0.0
2021-01-11,41590,0.0
2021-01-18,41590,0.0
2021-01-25,41590,0.0
2021-02-01,41590,0.0
2021-02-08,41590,0.0
2021-02-15,41590,0.0
2021-02-22,41590,0.0
2021-03-01,41590,0.0
2021-03-08,41590,0.0
2021-03-15,41590,0.0
2021-03-22,41590,0.0
2021-03-29,41590,0.0
2021-04-05,41590,0.0
2021-04-12,41590,0.0
2021-04-19,41590,0.0
2021-04-26,41590,0.0
2021-05-03,41590,0.0
2021-05-10,41590,0.0
2021-05-17,41590,0.0
2021-05-24,41590,0.0
2021-05-31,41590,0.0
2021-06-07,41590,0.0
2021-06-14,41590,0.0
2021-06-21,41590,0.0
2021-06-28,41590,0.0
2021-07-05,41590,0.0
2021-07-12,41590,0.0
2021-07-19,41590,0.0
2021-07-26,41590,0.0
2021-08-02,41590,0.0
2021-08-09,41590,0.0
2021-08-16,41590,0.0
2021-08-23,41590,0.0
2021-08-30,41590,0.0
2021-09-06,41590,0.0
2021-09-13,41590,0.0
2021-09-20,41590,0.0
2021-09-27,41590,0.0
2021-10-04,41590,0.0
2021-10-11,41590,0.0
2021-10-18,41590,0.0
2021-10-25,41590,0.0
2021-11-01,41590,0.0
2021-11-08,41590,0.0
2021-11-15,41590,0.0
2021-11-22,41590,0.0
2021-11-29,41590,0.0
2021-12-06,41590,0.0
2021-12-13,41590,0.0
2021-12-20,41590,0.0
2021-12-27,41590,0.0
2022-01-03,41590,0.0
2022-01-10,41590,0.0
2022-01-17,41590,0.0
2022-01-24,41590,0.0
2022-01-31,41590,0.0
2022-02-07,41590,0.0
2022-02-14,41590,0.0
2022-02-21,41590,0.0
2022-02-28,41590,0.0
2022-03-07,41590,0.0
2022-03-14,41590,0.0
2022-03-21,41590,0.0
2022-03-28,41590,0.0
2022-04-04,41590,0.0
2022-04-11,41590,0.0
2022-04-18,41590,0.0
2022-04-25,41590,0.0
2022-05-02,41590,0.0
2022-05-09,41590,0.0
2022-05-16,41590,0.0
2022-05-23,41590,0.0
2022-05-30,41590,0.0
2022-06-06,41590,0.0
2022-06-13,41590,0.0
2022-06-20,41590,0.0
2022-06-27,41590,0.0
2022-07-04,41590,0.0
2022-07-11,41590,0.0
2022-07-18,41590,0.0
2022-07-25,41590,0.0
2022-08-01,41590,0.0
2022-08-08,41590,0.0
2022-08-15,41590,0.0
2022-08-22,41590,0.0
2022-08-29,41590,0.0
2022-09-05,41590,0.0
2022-09-12,41590,0.0
2022-09-19,41590,0.0
2022-09-26,41590,0.0
2022-10-03,41590,0.0
2022-10-10,41590,0.0
2022-10-17,41590,0.0
2022-10-24,41590,0.0
2022-10-31,41590,0.0
2022-11-07,41590,0.0
2022-11-14,41590,0.0
2022-11-21,41590,0.0
2022-11-28,41590,0.0
2022-12-05,41590,0.0
2022-12-12,41590,0.0
2022-12-19,41590,0.0
2022-12-26,41590,0.0
2023-01-02,41590,0.0
2023-01-09,41590,0.0
2023-01-16,41590,0.0
2023-01-23,41590,0.0
2023-01-30,41590,0.0
2023-02-06,41590,0.0
2023-02-13,41590,0.0
2023-02-20,41590,0.0
2023-02-27,41590,0.0
2023-03-06,41590,0.0
2023-03-13,41590,0.0
2023-03-20,41590,0.0
2023-03-27,41590,0.0
2023-04-03,41590,0.0
2023-04-10,41590,0.0
2023-04-17,41590,0.0
2023-04-24,41590,0.0
2019-09-30,41610,0.0
2019-10-07,41610,0.0
2019-10-14,41610,0.0
2019-10-21,41610,0.0
2019-10-28,41610,0.0
2019-11-04,41610,0.0
2019-11-11,41610,0.0
2019-11-18,41610,0.0
2019-11-25,41610,0.0
2019-12-02,41610,0.0
2019-12-09,41610,0.0
2019-12-16,41610,0.0
2019-12-23,41610,0.0
2019-12-30,41610,0.0
2020-01-06,41610,0.0
2020-01-13,41610,0.0
2020-01-20,41610,0.0
2020-01-27,41610,0.0
2020-02-03,41610,0.0
2020-02-10,41610,0.0
2020-02-17,41610,0.0
2020-02-24,41610,0.0
2020-03-02,41610,0.0
2020-03-09,41610,0.0
2020-03-16,41610,0.0
2020-03-23,41610,0.0
2020-03-30,41610,0.0
2020-04-06,41610,0.0
2020-04-13,41610,0.0
2020-04-20,41610,0.0
2020-04-27,41610,0.0
2020-05-04,41610,0.0
2020-05-11,41610,0.0
2020-05-18,41610,0.0
2020-05-25,41610,0.0
2020-06-01,41610,0.0
2020-06-08,41610,0.0
2020-06-15,41610,0.0
2020-06-22,41610,0.0
2020-06-29,41610,0.0
2020-07-06,41610,0.0
2020-07-13,41610,0.0
2020-07-20,41610,0.0
2020-07-27,41610,0.0
2020-08-03,41610,0.0
2020-08-10,41610,0.0
2020-08-17,41610,0.0
2020-08-24,41610,0.0
2020-08-31,41610,0.0
2020-09-07,41610,0.0
2020-09-14,41610,0.0
2020-09-21,41610,0.0
2020-09-28,41610,0.0
2020-10-05,41610,0.0
2020-10-12,41610,0.0
2020-10-19,41610,0.0
2020-10-26,41610,0.0
2020-11-02,41610,0.0
2020-11-09,41610,0.0
2020-11-16,41610,0.0
2020-11-23,41610,0.0
2020-11-30,41610,0.0
2020-12-07,41610,0.0
2020-12-14,41610,0.0
2020-12-21,41610,0.0
2020-12-28,41610,0.0
2021-01-04,41610,0.0
2021-01-11,41610,0.0
2021-01-18,41610,0.0
2021-01-25,41610,0.0
2021-02-01,41610,0.0
2021-02-08,41610,0.0
2021-02-15,41610,0.0
2021-02-22,41610,0.0
2021-03-01,41610,0.0
2021-03-08,41610,0.0
2021-03-15,41610,0.0
2021-03-22,41610,0.0
2021-03-29,41610,0.0
2021-04-05,41610,0.0
2021-04-12,41610,0.0
2021-04-19,41610,0.0
2021-04-26,41610,0.0
2021-05-03,41610,0.0
2021-05-10,41610,0.0
2021-05-17,41610,0.0
2021-05-24,41610,0.0
2021-05-31,41610,0.0
2021-06-07,41610,0.0
2021-06-14,41610,0.0
2021-06-21,41610,0.0
2021-06-28,41610,0.0
2021-07-05,41610,0.0
2021-07-12,41610,0.0
2021-07-19,41610,0.0
2021-07-26,41610,0.0
2021-08-02,41610,0.0
2021-08-09,41610,0.0
2021-08-16,41610,0.0
2021-08-23,41610,0.0
2021-08-30,41610,0.0
2021-09-06,41610,0.0
2021-09-13,41610,0.0
2021-09-20,41610,0.0
2021-09-27,41610,0.0
2021-10-04,41610,0.0
2021-10-11,41610,0.0
2021-10-18,41610,0.0
2021-10-25,41610,0.0
2021-11-01,41610,0.0
2021-11-08,41610,0.0
2021-11-15,41610,0.0
2021-11-22,41610,0.0
2021-11-29,41610,0.0
2021-12-06,41610,0.0
2021-12-13,41610,0.0
2021-12-20,41610,0.0
2021-12-27,41610,0.0
2022-01-03,41610,0.0
2022-01-10,41610,0.0
2022-01-17,41610,0.0
2022-01-24,41610,0.0
2022-01-31,41610,0.0
2022-02-07,41610,0.0
2022-02-14,41610,0.0
2022-02-21,41610,0.0
2022-02-28,41610,0.0
2022-03-07,41610,0.0
2022-03-14,41610,0.0
2022-03-21,41610,0.0
2022-03-28,41610,0.0
2022-04-04,41610,0.0
2022-04-11,41610,0.0
2022-04-18,41610,0.0
2022-04-25,41610,0.0
2022-05-02,41610,0.0
2022-05-09,41610,0.0
2022-05-16,41610,0.0
2022-05-23,41610,0.0
2022-05-30,41610,0.0
2022-06-06,41610,0.0
2022-06-13,41610,0.0
2022-06-20,41610,0.0
2022-06-27,41610,0.0
2022-07-04,41610,0.0
2022-07-11,41610,0.0
2022-07-18,41610,0.0
2022-07-25,41610,0.0
2022-08-01,41610,0.0
2022-08-08,41610,0.0
2022-08-15,41610,0.0
2022-08-22,41610,0.0
2022-08-29,41610,0.0
2022-09-05,41610,0.0
2022-09-12,41610,0.0
2022-09-19,41610,0.0
2022-09-26,41610,0.0
2022-10-03,41610,0.0
2022-10-10,41610,0.0
2022-10-17,41610,0.0
2022-10-24,41610,0.0
2022-10-31,41610,0.0
2022-11-07,41610,0.0
2022-11-14,41610,0.0
2022-11-21,41610,0.0
2022-11-28,41610,0.0
2022-12-05,41610,0.0
2022-12-12,41610,0.0
2022-12-19,41610,0.0
2022-12-26,41610,0.0
2023-01-02,41610,0.0
2023-01-09,41610,0.0
2023-01-16,41610,0.0
2023-01-23,41610,0.0
2023-01-30,41610,0.0
2023-02-06,41610,0.0
2023-02-13,41610,0.0
2023-02-20,41610,0.0
2023-02-27,41610,0.0
2023-03-06,41610,0.0
2023-03-13,41610,0.0
2023-03-20,41610,0.0
2023-03-27,41610,0.0
2023-04-03,41610,0.0
2023-04-10,41610,0.0
2023-04-17,41610,0.0
2023-04-24,41610,0.0
2019-09-30,41630,0.0
2019-10-07,41630,0.0
2019-10-14,41630,0.0
2019-10-21,41630,0.0
2019-10-28,41630,0.0
2019-11-04,41630,0.0
2019-11-11,41630,0.0
2019-11-18,41630,0.0
2019-11-25,41630,0.0
2019-12-02,41630,0.0
2019-12-09,41630,0.0
2019-12-16,41630,0.0
2019-12-23,41630,0.0
2019-12-30,41630,0.0
2020-01-06,41630,0.0
2020-01-13,41630,0.0
2020-01-20,41630,0.0
2020-01-27,41630,0.0
2020-02-03,41630,0.0
2020-02-10,41630,0.0
2020-02-17,41630,0.0
2020-02-24,41630,0.0
2020-03-02,41630,0.0
2020-03-09,41630,0.0
2020-03-16,41630,0.0
2020-03-23,41630,0.0
2020-03-30,41630,0.0
2020-04-06,41630,0.0
2020-04-13,41630,0.0
2020-04-20,41630,0.0
2020-04-27,41630,0.0
2020-05-04,41630,0.0
2020-05-11,41630,0.0
2020-05-18,41630,0.0
2020-05-25,41630,0.0
2020-06-01,41630,0.0
2020-06-08,41630,0.0
2020-06-15,41630,0.0
2020-06-22,41630,0.0
2020-06-29,41630,0.0
2020-07-06,41630,0.0
2020-07-13,41630,0.0
2020-07-20,41630,0.0
2020-07-27,41630,0.0
2020-08-03,41630,0.0
2020-08-10,41630,0.0
2020-08-17,41630,0.0
2020-08-24,41630,0.0
2020-08-31,41630,0.0
2020-09-07,41630,0.0
2020-09-14,41630,0.0
2020-09-21,41630,0.0
2020-09-28,41630,0.0
2020-10-05,41630,0.0
2020-10-12,41630,0.0
2020-10-19,41630,0.0
2020-10-26,41630,0.0
2020-11-02,41630,0.0
2020-11-09,41630,0.0
2020-11-16,41630,0.0
2020-11-23,41630,0.0
2020-11-30,41630,0.0
2020-12-07,41630,0.0
2020-12-14,41630,0.0
2020-12-21,41630,0.0
2020-12-28,41630,0.0
2021-01-04,41630,0.0
2021-01-11,41630,0.0
2021-01-18,41630,0.0
2021-01-25,41630,0.0
2021-02-01,41630,0.0
2021-02-08,41630,0.0
2021-02-15,41630,0.0
2021-02-22,41630,0.0
2021-03-01,41630,0.0
2021-03-08,41630,0.0
2021-03-15,41630,0.0
2021-03-22,41630,0.0
2021-03-29,41630,0.0
2021-04-05,41630,0.0
2021-04-12,41630,0.0
2021-04-19,41630,0.0
2021-04-26,41630,0.0
2021-05-03,41630,0.0
2021-05-10,41630,0.0
2021-05-17,41630,0.0
2021-05-24,41630,0.0
2021-05-31,41630,0.0
2021-06-07,41630,0.0
2021-06-14,41630,0.0
2021-06-21,41630,0.0
2021-06-28,41630,0.0
2021-07-05,41630,0.0
2021-07-12,41630,0.0
2021-07-19,41630,0.0
2021-07-26,41630,0.0
2021-08-02,41630,0.0
2021-08-09,41630,0.0
2021-08-16,41630,0.0
2021-08-23,41630,0.0
2021-08-30,41630,0.0
2021-09-06,41630,0.0
2021-09-13,41630,0.0
2021-09-20,41630,0.0
2021-09-27,41630,0.0
2021-10-04,41630,0.0
2021-10-11,41630,0.0
2021-10-18,41630,0.0
2021-10-25,41630,0.0
2021-11-01,41630,0.0
2021-11-08,41630,0.0
2021-11-15,41630,0.0
2021-11-22,41630,0.0
2021-11-29,41630,0.0
2021-12-06,41630,0.0
2021-12-13,41630,0.0
2021-12-20,41630,0.0
2021-12-27,41630,0.0
2022-01-03,41630,0.0
2022-01-10,41630,0.0
2022-01-17,41630,0.0
2022-01-24,41630,0.0
2022-01-31,41630,0.0
2022-02-07,41630,0.0
2022-02-14,41630,0.0
2022-02-21,41630,0.0
2022-02-28,41630,0.0
2022-03-07,41630,0.0
2022-03-14,41630,0.0
2022-03-21,41630,0.0
2022-03-28,41630,0.0
2022-04-04,41630,0.0
2022-04-11,41630,0.0
2022-04-18,41630,0.0
2022-04-25,41630,0.0
2022-05-02,41630,0.0
2022-05-09,41630,0.0
2022-05-16,41630,0.0
2022-05-23,41630,0.0
2022-05-30,41630,0.0
2022-06-06,41630,0.0
2022-06-13,41630,0.0
2022-06-20,41630,0.0
2022-06-27,41630,0.0
2022-07-04,41630,0.0
2022-07-11,41630,0.0
2022-07-18,41630,0.0
2022-07-25,41630,0.0
2022-08-01,41630,0.0
2022-08-08,41630,0.0
2022-08-15,41630,0.0
2022-08-22,41630,0.0
2022-08-29,41630,0.0
2022-09-05,41630,0.0
2022-09-12,41630,0.0
2022-09-19,41630,0.0
2022-09-26,41630,0.0
2022-10-03,41630,0.0
2022-10-10,41630,0.0
2022-10-17,41630,0.0
2022-10-24,41630,0.0
2022-10-31,41630,0.0
2022-11-07,41630,0.0
2022-11-14,41630,0.0
2022-11-21,41630,0.0
2022-11-28,41630,0.0
2022-12-05,41630,0.0
2022-12-12,41630,0.0
2022-12-19,41630,0.0
2022-12-26,41630,0.0
2023-01-02,41630,0.0
2023-01-09,41630,0.0
2023-01-16,41630,0.0
2023-01-23,41630,0.0
2023-01-30,41630,0.0
2023-02-06,41630,0.0
2023-02-13,41630,0.0
2023-02-20,41630,0.0
2023-02-27,41630,0.0
2023-03-06,41630,0.0
2023-03-13,41630,0.0
2023-03-20,41630,0.0
2023-03-27,41630,0.0
2023-04-03,41630,0.0
2023-04-10,41630,0.0
2023-04-17,41630,0.0
2023-04-24,41630,0.0
2019-09-30,41650,0.0
2019-10-07,41650,0.0
2019-10-14,41650,0.0
2019-10-21,41650,0.0
2019-10-28,41650,0.0
2019-11-04,41650,0.0
2019-11-11,41650,0.0
2019-11-18,41650,0.0
2019-11-25,41650,0.0
2019-12-02,41650,0.0
2019-12-09,41650,0.0
2019-12-16,41650,0.0
2019-12-23,41650,0.0
2019-12-30,41650,0.0
2020-01-06,41650,0.0
2020-01-13,41650,0.0
2020-01-20,41650,0.0
2020-01-27,41650,0.0
2020-02-03,41650,0.0
2020-02-10,41650,0.0
2020-02-17,41650,0.0
2020-02-24,41650,0.0
2020-03-02,41650,0.0
2020-03-09,41650,0.0
2020-03-16,41650,0.0
2020-03-23,41650,0.0
2020-03-30,41650,0.0
2020-04-06,41650,0.0
2020-04-13,41650,2.0
2020-04-20,41650,0.0
2020-04-27,41650,1.0
2020-05-04,41650,0.0
2020-05-11,41650,0.0
2020-05-18,41650,0.0
2020-05-25,41650,0.0
2020-06-01,41650,0.0
2020-06-08,41650,1.0
2020-06-15,41650,0.0
2020-06-22,41650,6.0
2020-06-29,41650,0.0
2020-07-06,41650,0.0
2020-07-13,41650,4.0
2020-07-20,41650,2.0
2020-07-27,41650,1.0
2020-08-03,41650,0.0
2020-08-10,41650,0.0
2020-08-17,41650,0.0
2020-08-24,41650,1.0
2020-08-31,41650,0.0
2020-09-07,41650,0.0
2020-09-14,41650,0.0
2020-09-21,41650,0.0
2020-09-28,41650,0.0
2020-10-05,41650,0.0
2020-10-12,41650,0.0
2020-10-19,41650,0.0
2020-10-26,41650,0.0
2020-11-02,41650,0.0
2020-11-09,41650,1.0
2020-11-16,41650,0.0
2020-11-23,41650,2.0
2020-11-30,41650,5.0
2020-12-07,41650,0.0
2020-12-14,41650,2.0
2020-12-21,41650,3.0
2020-12-28,41650,2.0
2021-01-04,41650,2.0
2021-01-11,41650,1.0
2021-01-18,41650,5.0
2021-01-25,41650,4.0
2021-02-01,41650,1.0
2021-02-08,41650,5.0
2021-02-15,41650,4.0
2021-02-22,41650,2.0
2021-03-01,41650,6.0
2021-03-08,41650,5.0
2021-03-15,41650,3.0
2021-03-22,41650,0.0
2021-03-29,41650,3.0
2021-04-05,41650,4.0
2021-04-12,41650,4.0
2021-04-19,41650,0.0
2021-04-26,41650,1.0
2021-05-03,41650,0.0
2021-05-10,41650,0.0
2021-05-17,41650,0.0
2021-05-24,41650,0.0
2021-05-31,41650,0.0
2021-06-07,41650,3.0
2021-06-14,41650,3.0
2021-06-21,41650,0.0
2021-06-28,41650,3.0
2021-07-05,41650,0.0
2021-07-12,41650,1.0
2021-07-19,41650,0.0
2021-07-26,41650,0.0
2021-08-02,41650,0.0
2021-08-09,41650,0.0
2021-08-16,41650,0.0
2021-08-23,41650,0.0
2021-08-30,41650,0.0
2021-09-06,41650,0.0
2021-09-13,41650,0.0
2021-09-20,41650,0.0
2021-09-27,41650,0.0
2021-10-04,41650,0.0
2021-10-11,41650,0.0
2021-10-18,41650,0.0
2021-10-25,41650,0.0
2021-11-01,41650,0.0
2021-11-08,41650,0.0
2021-11-15,41650,0.0
2021-11-22,41650,0.0
2021-11-29,41650,0.0
2021-12-06,41650,0.0
2021-12-13,41650,0.0
2021-12-20,41650,0.0
2021-12-27,41650,0.0
2022-01-03,41650,0.0
2022-01-10,41650,0.0
2022-01-17,41650,0.0
2022-01-24,41650,0.0
2022-01-31,41650,0.0
2022-02-07,41650,0.0
2022-02-14,41650,0.0
2022-02-21,41650,1.0
2022-02-28,41650,0.0
2022-03-07,41650,0.0
2022-03-14,41650,0.0
2022-03-21,41650,0.0
2022-03-28,41650,0.0
2022-04-04,41650,0.0
2022-04-11,41650,0.0
2022-04-18,41650,0.0
2022-04-25,41650,0.0
2022-05-02,41650,0.0
2022-05-09,41650,0.0
2022-05-16,41650,0.0
2022-05-23,41650,0.0
2022-05-30,41650,0.0
2022-06-06,41650,0.0
2022-06-13,41650,0.0
2022-06-20,41650,0.0
2022-06-27,41650,0.0
2022-07-04,41650,0.0
2022-07-11,41650,0.0
2022-07-18,41650,0.0
2022-07-25,41650,0.0
2022-08-01,41650,0.0
2022-08-08,41650,0.0
2022-08-15,41650,0.0
2022-08-22,41650,0.0
2022-08-29,41650,0.0
2022-09-05,41650,0.0
2022-09-12,41650,0.0
2022-09-19,41650,0.0
2022-09-26,41650,0.0
2022-10-03,41650,0.0
2022-10-10,41650,0.0
2022-10-17,41650,0.0
2022-10-24,41650,0.0
2022-10-31,41650,0.0
2022-11-07,41650,0.0
2022-11-14,41650,0.0
2022-11-21,41650,0.0
2022-11-28,41650,0.0
2022-12-05,41650,0.0
2022-12-12,41650,0.0
2022-12-19,41650,0.0
2022-12-26,41650,0.0
2023-01-02,41650,0.0
2023-01-09,41650,0.0
2023-01-16,41650,0.0
2023-01-23,41650,0.0
2023-01-30,41650,0.0
2023-02-06,41650,0.0
2023-02-13,41650,0.0
2023-02-20,41650,0.0
2023-02-27,41650,0.0
2023-03-06,41650,0.0
2023-03-13,41650,0.0
2023-03-20,41650,0.0
2023-03-27,41650,0.0
2023-04-03,41650,0.0
2023-04-10,41650,0.0
2023-04-17,41650,0.0
2023-04-24,41650,0.0
2019-09-30,41670,0.0
2019-10-07,41670,0.0
2019-10-14,41670,0.0
2019-10-21,41670,0.0
2019-10-28,41670,0.0
2019-11-04,41670,0.0
2019-11-11,41670,0.0
2019-11-18,41670,0.0
2019-11-25,41670,0.0
2019-12-02,41670,0.0
2019-12-09,41670,0.0
2019-12-16,41670,0.0
2019-12-23,41670,0.0
2019-12-30,41670,0.0
2020-01-06,41670,0.0
2020-01-13,41670,0.0
2020-01-20,41670,0.0
2020-01-27,41670,0.0
2020-02-03,41670,0.0
2020-02-10,41670,0.0
2020-02-17,41670,0.0
2020-02-24,41670,0.0
2020-03-02,41670,0.0
2020-03-09,41670,0.0
2020-03-16,41670,0.0
2020-03-23,41670,0.0
2020-03-30,41670,0.0
2020-04-06,41670,0.0
2020-04-13,41670,0.0
2020-04-20,41670,0.0
2020-04-27,41670,0.0
2020-05-04,41670,0.0
2020-05-11,41670,0.0
2020-05-18,41670,0.0
2020-05-25,41670,0.0
2020-06-01,41670,0.0
2020-06-08,41670,0.0
2020-06-15,41670,0.0
2020-06-22,41670,0.0
2020-06-29,41670,0.0
2020-07-06,41670,0.0
2020-07-13,41670,0.0
2020-07-20,41670,0.0
2020-07-27,41670,0.0
2020-08-03,41670,0.0
2020-08-10,41670,0.0
2020-08-17,41670,0.0
2020-08-24,41670,0.0
2020-08-31,41670,0.0
2020-09-07,41670,0.0
2020-09-14,41670,0.0
2020-09-21,41670,0.0
2020-09-28,41670,0.0
2020-10-05,41670,0.0
2020-10-12,41670,0.0
2020-10-19,41670,0.0
2020-10-26,41670,0.0
2020-11-02,41670,0.0
2020-11-09,41670,0.0
2020-11-16,41670,0.0
2020-11-23,41670,0.0
2020-11-30,41670,0.0
2020-12-07,41670,0.0
2020-12-14,41670,0.0
2020-12-21,41670,0.0
2020-12-28,41670,0.0
2021-01-04,41670,0.0
2021-01-11,41670,0.0
2021-01-18,41670,0.0
2021-01-25,41670,0.0
2021-02-01,41670,0.0
2021-02-08,41670,0.0
2021-02-15,41670,0.0
2021-02-22,41670,0.0
2021-03-01,41670,0.0
2021-03-08,41670,0.0
2021-03-15,41670,0.0
2021-03-22,41670,0.0
2021-03-29,41670,0.0
2021-04-05,41670,0.0
2021-04-12,41670,0.0
2021-04-19,41670,0.0
2021-04-26,41670,0.0
2021-05-03,41670,0.0
2021-05-10,41670,0.0
2021-05-17,41670,0.0
2021-05-24,41670,0.0
2021-05-31,41670,0.0
2021-06-07,41670,0.0
2021-06-14,41670,0.0
2021-06-21,41670,0.0
2021-06-28,41670,0.0
2021-07-05,41670,0.0
2021-07-12,41670,0.0
2021-07-19,41670,0.0
2021-07-26,41670,0.0
2021-08-02,41670,0.0
2021-08-09,41670,0.0
2021-08-16,41670,0.0
2021-08-23,41670,0.0
2021-08-30,41670,0.0
2021-09-06,41670,0.0
2021-09-13,41670,0.0
2021-09-20,41670,0.0
2021-09-27,41670,0.0
2021-10-04,41670,0.0
2021-10-11,41670,0.0
2021-10-18,41670,0.0
2021-10-25,41670,0.0
2021-11-01,41670,0.0
2021-11-08,41670,0.0
2021-11-15,41670,0.0
2021-11-22,41670,0.0
2021-11-29,41670,0.0
2021-12-06,41670,0.0
2021-12-13,41670,0.0
2021-12-20,41670,0.0
2021-12-27,41670,0.0
2022-01-03,41670,0.0
2022-01-10,41670,0.0
2022-01-17,41670,0.0
2022-01-24,41670,0.0
2022-01-31,41670,0.0
2022-02-07,41670,0.0
2022-02-14,41670,0.0
2022-02-21,41670,0.0
2022-02-28,41670,0.0
2022-03-07,41670,0.0
2022-03-14,41670,0.0
2022-03-21,41670,0.0
2022-03-28,41670,0.0
2022-04-04,41670,0.0
2022-04-11,41670,0.0
2022-04-18,41670,0.0
2022-04-25,41670,0.0
2022-05-02,41670,0.0
2022-05-09,41670,0.0
2022-05-16,41670,0.0
2022-05-23,41670,0.0
2022-05-30,41670,0.0
2022-06-06,41670,0.0
2022-06-13,41670,0.0
2022-06-20,41670,0.0
2022-06-27,41670,0.0
2022-07-04,41670,0.0
2022-07-11,41670,0.0
2022-07-18,41670,0.0
2022-07-25,41670,0.0
2022-08-01,41670,0.0
2022-08-08,41670,0.0
2022-08-15,41670,0.0
2022-08-22,41670,0.0
2022-08-29,41670,0.0
2022-09-05,41670,0.0
2022-09-12,41670,0.0
2022-09-19,41670,0.0
2022-09-26,41670,0.0
2022-10-03,41670,0.0
2022-10-10,41670,0.0
2022-10-17,41670,0.0
2022-10-24,41670,0.0
2022-10-31,41670,0.0
2022-11-07,41670,0.0
2022-11-14,41670,0.0
2022-11-21,41670,0.0
2022-11-28,41670,0.0
2022-12-05,41670,0.0
2022-12-12,41670,0.0
2022-12-19,41670,0.0
2022-12-26,41670,0.0
2023-01-02,41670,0.0
2023-01-09,41670,0.0
2023-01-16,41670,0.0
2023-01-23,41670,0.0
2023-01-30,41670,0.0
2023-02-06,41670,0.0
2023-02-13,41670,0.0
2023-02-20,41670,0.0
2023-02-27,41670,0.0
2023-03-06,41670,0.0
2023-03-13,41670,0.0
2023-03-20,41670,0.0
2023-03-27,41670,0.0
2023-04-03,41670,0.0
2023-04-10,41670,0.0
2023-04-17,41670,0.0
2023-04-24,41670,0.0
2019-09-30,41800,2.0
2019-10-07,41800,3.0
2019-10-14,41800,1.0
2019-10-21,41800,1.0
2019-10-28,41800,0.0
2019-11-04,41800,0.0
2019-11-11,41800,0.0
2019-11-18,41800,1.0
2019-11-25,41800,1.0
2019-12-02,41800,4.0
2019-12-09,41800,1.0
2019-12-16,41800,4.0
2019-12-23,41800,5.0
2019-12-30,41800,2.0
2020-01-06,41800,2.0
2020-01-13,41800,9.0
2020-01-20,41800,9.0
2020-01-27,41800,8.0
2020-02-03,41800,12.0
2020-02-10,41800,12.0
2020-02-17,41800,18.0
2020-02-24,41800,18.0
2020-03-02,41800,22.0
2020-03-09,41800,22.0
2020-03-16,41800,20.0
2020-03-23,41800,6.0
2020-03-30,41800,19.0
2020-04-06,41800,10.0
2020-04-13,41800,12.0
2020-04-20,41800,8.0
2020-04-27,41800,7.0
2020-05-04,41800,5.0
2020-05-11,41800,6.0
2020-05-18,41800,3.0
2020-05-25,41800,2.0
2020-06-01,41800,2.0
2020-06-08,41800,8.0
2020-06-15,41800,4.0
2020-06-22,41800,4.0
2020-06-29,41800,2.0
2020-07-06,41800,2.0
2020-07-13,41800,0.0
2020-07-20,41800,0.0
2020-07-27,41800,1.0
2020-08-03,41800,0.0
2020-08-10,41800,2.0
2020-08-17,41800,0.0
2020-08-24,41800,1.0
2020-08-31,41800,0.0
2020-09-07,41800,0.0
2020-09-14,41800,2.0
2020-09-21,41800,0.0
2020-09-28,41800,2.0
2020-10-05,41800,1.0
2020-10-12,41800,2.0
2020-10-19,41800,0.0
2020-10-26,41800,0.0
2020-11-02,41800,0.0
2020-11-09,41800,0.0
2020-11-16,41800,0.0
2020-11-23,41800,1.0
2020-11-30,41800,18.0
2020-12-07,41800,2.0
2020-12-14,41800,3.0
2020-12-21,41800,0.0
2020-12-28,41800,0.0
2021-01-04,41800,2.0
2021-01-11,41800,6.0
2021-01-18,41800,6.0
2021-01-25,41800,6.0
2021-02-01,41800,6.0
2021-02-08,41800,9.0
2021-02-15,41800,12.0
2021-02-22,41800,5.0
2021-03-01,41800,9.0
2021-03-08,41800,4.0
2021-03-15,41800,4.0
2021-03-22,41800,3.0
2021-03-29,41800,9.0
2021-04-05,41800,11.0
2021-04-12,41800,3.0
2021-04-19,41800,0.0
2021-04-26,41800,1.0
2021-05-03,41800,1.0
2021-05-10,41800,0.0
