SIG_CD,distance,time,forest,season,NUMPOINTS,x,y
46730,2.610056863856723,202103,34747.0,1,0,127.5031193,35.23676622
46730,2.610056863856723,202104,34747.0,0,0,127.5031193,35.23676622
46730,2.610056863856723,202105,34747.0,0,0,127.5031193,35.23676622
46730,2.610056863856723,202106,34747.0,0,0,127.5031193,35.23676622
46730,2.610056863856723,202107,34747.0,0,0,127.5031193,35.23676622
46730,2.610056863856723,202108,34747.0,0,0,127.5031193,35.23676622
46730,2.610056863856723,202109,34747.0,0,0,127.5031193,35.23676622
46730,2.610056863856723,202110,34747.0,1,0,127.5031193,35.23676622
46730,2.610056863856723,202111,34747.0,1,0,127.5031193,35.23676622
46730,2.610056863856723,202112,34747.0,1,0,127.5031193,35.23676622
46770,3.2718386933644457,202101,45852.0,1,0,127.3146205,34.59848495
46770,3.2718386933644457,202102,45852.0,1,0,127.3146205,34.59848495
46770,3.2718386933644457,202103,45852.0,1,0,127.3146205,34.59848495
46770,3.2718386933644457,202104,45852.0,0,0,127.3146205,34.59848495
46770,3.2718386933644457,202105,45852.0,0,0,127.3146205,34.59848495
46770,3.2718386933644457,202106,45852.0,0,0,127.3146205,34.59848495
46770,3.2718386933644457,202107,45852.0,0,0,127.3146205,34.59848495
46770,3.2718386933644457,202108,45852.0,0,0,127.3146205,34.59848495
46770,3.2718386933644457,202109,45852.0,0,0,127.3146205,34.59848495
46770,3.2718386933644457,202110,45852.0,1,0,127.3146205,34.59848495
46770,3.2718386933644457,202111,45852.0,1,0,127.3146205,34.59848495
46770,3.2718386933644457,202112,45852.0,1,0,127.3146205,34.59848495
46780,3.094974128500591,202101,40872.0,1,0,127.1621214,34.8143749
46780,3.094974128500591,202102,40872.0,1,0,127.1621214,34.8143749
46780,3.094974128500591,202103,40872.0,1,0,127.1621214,34.8143749
46780,3.094974128500591,202104,40872.0,0,0,127.1621214,34.8143749
46780,3.094974128500591,202105,40872.0,0,0,127.1621214,34.8143749
46780,3.094974128500591,202106,40872.0,0,0,127.1621214,34.8143749
46780,3.094974128500591,202107,40872.0,0,0,127.1621214,34.8143749
46780,3.094974128500591,202108,40872.0,0,0,127.1621214,34.8143749
46780,3.094974128500591,202109,40872.0,0,0,127.1621214,34.8143749
46780,3.094974128500591,202110,40872.0,1,0,127.1621214,34.8143749
46780,3.094974128500591,202111,40872.0,1,0,127.1621214,34.8143749
46780,3.094974128500591,202112,40872.0,1,0,127.1621214,34.8143749
46790,2.9448303894278673,202101,55851.0,1,0,127.0334335,35.00818573
46790,2.9448303894278673,202102,55851.0,1,0,127.0334335,35.00818573
46790,2.9448303894278673,202103,55851.0,1,0,127.0334335,35.00818573
46790,2.9448303894278673,202104,55851.0,0,0,127.0334335,35.00818573
46790,2.9448303894278673,202105,55851.0,0,0,127.0334335,35.00818573
46790,2.9448303894278673,202106,55851.0,0,0,127.0334335,35.00818573
46790,2.9448303894278673,202107,55851.0,0,0,127.0334335,35.00818573
46790,2.9448303894278673,202108,55851.0,0,0,127.0334335,35.00818573
46790,2.9448303894278673,202109,55851.0,0,0,127.0334335,35.00818573
46790,2.9448303894278673,202110,55851.0,1,0,127.0334335,35.00818573
46790,2.9448303894278673,202111,55851.0,1,0,127.0334335,35.00818573
46790,2.9448303894278673,202112,55851.0,1,0,127.0334335,35.00818573
46800,3.2948953993239045,202101,39928.0,1,0,126.9215445,34.67645822
46800,3.2948953993239045,202102,39928.0,1,0,126.9215445,34.67645822
46800,3.2948953993239045,202103,39928.0,1,0,126.9215445,34.67645822
46800,3.2948953993239045,202104,39928.0,0,0,126.9215445,34.67645822
46800,3.2948953993239045,202105,39928.0,0,0,126.9215445,34.67645822
46800,3.2948953993239045,202106,39928.0,0,0,126.9215445,34.67645822
46800,3.2948953993239045,202107,39928.0,0,0,126.9215445,34.67645822
46800,3.2948953993239045,202108,39928.0,0,0,126.9215445,34.67645822
46800,3.2948953993239045,202109,39928.0,0,0,126.9215445,34.67645822
46800,3.2948953993239045,202110,39928.0,1,0,126.9215445,34.67645822
46800,3.2948953993239045,202111,39928.0,1,0,126.9215445,34.67645822
46800,3.2948953993239045,202112,39928.0,1,0,126.9215445,34.67645822
46810,3.396666522799243,202101,28678.0,1,0,126.7721563,34.62040997
46810,3.396666522799243,202102,28678.0,1,0,126.7721563,34.62040997
46810,3.396666522799243,202103,28678.0,1,0,126.7721563,34.62040997
46810,3.396666522799243,202104,28678.0,0,0,126.7721563,34.62040997
46810,3.396666522799243,202105,28678.0,0,0,126.7721563,34.62040997
46810,3.396666522799243,202106,28678.0,0,0,126.7721563,34.62040997
46810,3.396666522799243,202107,28678.0,0,0,126.7721563,34.62040997
46810,3.396666522799243,202108,28678.0,0,0,126.7721563,34.62040997
46810,3.396666522799243,202109,28678.0,0,0,126.7721563,34.62040997
46810,3.396666522799243,202110,28678.0,1,0,126.7721563,34.62040997
46810,3.396666522799243,202111,28678.0,1,0,126.7721563,34.62040997
46810,3.396666522799243,202112,28678.0,1,0,126.7721563,34.62040997
46820,3.551215282697657,202101,44278.0,1,0,126.511715,34.55867228
46820,3.551215282697657,202102,44278.0,1,0,126.511715,34.55867228
46820,3.551215282697657,202103,44278.0,1,0,126.511715,34.55867228
46820,3.551215282697657,202104,44278.0,0,0,126.511715,34.55867228
46820,3.551215282697657,202105,44278.0,0,0,126.511715,34.55867228
46820,3.551215282697657,202106,44278.0,0,0,126.511715,34.55867228
46820,3.551215282697657,202107,44278.0,0,0,126.511715,34.55867228
46820,3.551215282697657,202108,44278.0,0,0,126.511715,34.55867228
46820,3.551215282697657,202109,44278.0,0,0,126.511715,34.55867228
46820,3.551215282697657,202110,44278.0,1,0,126.511715,34.55867228
46820,3.551215282697657,202111,44278.0,1,0,126.511715,34.55867228
46820,3.551215282697657,202112,44278.0,1,0,126.511715,34.55867228
46830,3.2828325308583435,202101,22250.0,1,0,126.6306945,34.79956672
46830,3.2828325308583435,202102,22250.0,1,0,126.6306945,34.79956672
46830,3.2828325308583435,202103,22250.0,1,0,126.6306945,34.79956672
46830,3.2828325308583435,202104,22250.0,0,0,126.6306945,34.79956672
46830,3.2828325308583435,202105,22250.0,0,0,126.6306945,34.79956672
46830,3.2828325308583435,202106,22250.0,0,0,126.6306945,34.79956672
46830,3.2828325308583435,202107,22250.0,0,0,126.6306945,34.79956672
46830,3.2828325308583435,202108,22250.0,0,0,126.6306945,34.79956672
46830,3.2828325308583435,202109,22250.0,0,0,126.6306945,34.79956672
46830,3.2828325308583435,202110,22250.0,1,0,126.6306945,34.79956672
46830,3.2828325308583435,202111,22250.0,1,0,126.6306945,34.79956672
46830,3.2828325308583435,202112,22250.0,1,0,126.6306945,34.79956672
46840,3.2332282731514574,202101,12951.0,1,0,126.4259046,34.95320456
46840,3.2332282731514574,202102,12951.0,1,0,126.4259046,34.95320456
46840,3.2332282731514574,202103,12951.0,1,0,126.4259046,34.95320456
46840,3.2332282731514574,202104,12951.0,0,0,126.4259046,34.95320456
46840,3.2332282731514574,202105,12951.0,0,0,126.4259046,34.95320456
46840,3.2332282731514574,202106,12951.0,0,0,126.4259046,34.95320456
46840,3.2332282731514574,202107,12951.0,0,0,126.4259046,34.95320456
46840,3.2332282731514574,202108,12951.0,0,0,126.4259046,34.95320456
46840,3.2332282731514574,202109,12951.0,0,0,126.4259046,34.95320456
46840,3.2332282731514574,202110,12951.0,1,0,126.4259046,34.95320456
46840,3.2332282731514574,202111,12951.0,1,0,126.4259046,34.95320456
46840,3.2332282731514574,202112,12951.0,1,0,126.4259046,34.95320456
46860,3.041038319344347,202101,16742.0,1,0,126.5356041,35.11267054
46860,3.041038319344347,202102,16742.0,1,0,126.5356041,35.11267054
46860,3.041038319344347,202103,16742.0,1,0,126.5356041,35.11267054
46860,3.041038319344347,202104,16742.0,0,0,126.5356041,35.11267054
46860,3.041038319344347,202105,16742.0,0,0,126.5356041,35.11267054
46860,3.041038319344347,202106,16742.0,0,0,126.5356041,35.11267054
46860,3.041038319344347,202107,16742.0,0,0,126.5356041,35.11267054
46860,3.041038319344347,202108,16742.0,0,0,126.5356041,35.11267054
46860,3.041038319344347,202109,16742.0,0,0,126.5356041,35.11267054
46860,3.041038319344347,202110,16742.0,1,0,126.5356041,35.11267054
46860,3.041038319344347,202111,16742.0,1,0,126.5356041,35.11267054
46860,3.041038319344347,202112,16742.0,1,0,126.5356041,35.11267054
46870,2.935872520874099,202101,20505.0,1,0,126.4531293,35.27848603
46870,2.935872520874099,202102,20505.0,1,0,126.4531293,35.27848603
46870,2.935872520874099,202103,20505.0,1,0,126.4531293,35.27848603
46870,2.935872520874099,202104,20505.0,0,0,126.4531293,35.27848603
46870,2.935872520874099,202105,20505.0,0,0,126.4531293,35.27848603
46870,2.935872520874099,202106,20505.0,0,0,126.4531293,35.27848603
46870,2.935872520874099,202107,20505.0,0,0,126.4531293,35.27848603
46870,2.935872520874099,202108,20505.0,0,0,126.4531293,35.27848603
46870,2.935872520874099,202109,20505.0,0,0,126.4531293,35.27848603
46870,2.935872520874099,202110,20505.0,1,0,126.4531293,35.27848603
46870,2.935872520874099,202111,20505.0,1,0,126.4531293,35.27848603
46870,2.935872520874099,202112,20505.0,1,0,126.4531293,35.27848603
46880,2.7431706315684283,202101,31321.0,1,0,126.7684949,35.32956437
46880,2.7431706315684283,202102,31321.0,1,0,126.7684949,35.32956437
46880,2.7431706315684283,202103,31321.0,1,0,126.7684949,35.32956437
46880,2.7431706315684283,202104,31321.0,0,0,126.7684949,35.32956437
46880,2.7431706315684283,202105,31321.0,0,0,126.7684949,35.32956437
46880,2.7431706315684283,202106,31321.0,0,0,126.7684949,35.32956437
46880,2.7431706315684283,202107,31321.0,0,0,126.7684949,35.32956437
46880,2.7431706315684283,202108,31321.0,0,0,126.7684949,35.32956437
46880,2.7431706315684283,202109,31321.0,0,0,126.7684949,35.32956437
46880,2.7431706315684283,202110,31321.0,1,0,126.7684949,35.32956437
46880,2.7431706315684283,202111,31321.0,1,0,126.7684949,35.32956437
46880,2.7431706315684283,202112,31321.0,1,0,126.7684949,35.32956437
46890,3.7019144822119894,202101,25629.0,1,0,126.7768069,34.29557933
46890,3.7019144822119894,202102,25629.0,1,0,126.7768069,34.29557933
46890,3.7019144822119894,202103,25629.0,1,0,126.7768069,34.29557933
46890,3.7019144822119894,202104,25629.0,0,0,126.7768069,34.29557933
46890,3.7019144822119894,202105,25629.0,0,0,126.7768069,34.29557933
46890,3.7019144822119894,202106,25629.0,0,0,126.7768069,34.29557933
46890,3.7019144822119894,202107,25629.0,0,0,126.7768069,34.29557933
46890,3.7019144822119894,202108,25629.0,0,0,126.7768069,34.29557933
46890,3.7019144822119894,202109,25629.0,0,0,126.7768069,34.29557933
46890,3.7019144822119894,202110,25629.0,1,0,126.7768069,34.29557933
46890,3.7019144822119894,202111,25629.0,1,0,126.7768069,34.29557933
46890,3.7019144822119894,202112,25629.0,1,0,126.7768069,34.29557933
46900,3.7863431377118975,202101,24709.0,1,0,126.2150578,34.43939638
46900,3.7863431377118975,202102,24709.0,1,0,126.2150578,34.43939638
46900,3.7863431377118975,202103,24709.0,1,0,126.2150578,34.43939638
46900,3.7863431377118975,202104,24709.0,0,0,126.2150578,34.43939638
46900,3.7863431377118975,202105,24709.0,0,0,126.2150578,34.43939638
46900,3.7863431377118975,202106,24709.0,0,0,126.2150578,34.43939638
46900,3.7863431377118975,202107,24709.0,0,0,126.2150578,34.43939638
46900,3.7863431377118975,202108,24709.0,0,0,126.2150578,34.43939638
46900,3.7863431377118975,202109,24709.0,0,0,126.2150578,34.43939638
46900,3.7863431377118975,202110,24709.0,1,0,126.2150578,34.43939638
46900,3.7863431377118975,202111,24709.0,1,0,126.2150578,34.43939638
46900,3.7863431377118975,202112,24709.0,1,0,126.2150578,34.43939638
46910,3.544262869213257,202101,30538.0,1,0,126.048907,34.81240654
46910,3.544262869213257,202102,30538.0,1,0,126.048907,34.81240654
46910,3.544262869213257,202103,30538.0,1,0,126.048907,34.81240654
46910,3.544262869213257,202104,30538.0,0,0,126.048907,34.81240654
46910,3.544262869213257,202105,30538.0,0,0,126.048907,34.81240654
46910,3.544262869213257,202106,30538.0,0,0,126.048907,34.81240654
46910,3.544262869213257,202107,30538.0,0,0,126.048907,34.81240654
46910,3.544262869213257,202108,30538.0,0,0,126.048907,34.81240654
46910,3.544262869213257,202109,30538.0,0,0,126.048907,34.81240654
46910,3.544262869213257,202110,30538.0,1,0,126.048907,34.81240654
46910,3.544262869213257,202111,30538.0,1,0,126.048907,34.81240654
46910,3.544262869213257,202112,30538.0,1,0,126.048907,34.81240654
47111,2.381448828463174,202101,33229.5,1,0,129.4376167,35.95839455
47111,2.381448828463174,202102,33229.5,1,0,129.4376167,35.95839455
47111,2.381448828463174,202103,33229.5,1,0,129.4376167,35.95839455
47111,2.381448828463174,202104,33229.5,0,0,129.4376167,35.95839455
47111,2.381448828463174,202105,33229.5,0,0,129.4376167,35.95839455
47111,2.381448828463174,202106,33229.5,0,0,129.4376167,35.95839455
47111,2.381448828463174,202107,33229.5,0,0,129.4376167,35.95839455
47111,2.381448828463174,202108,33229.5,0,0,129.4376167,35.95839455
47111,2.381448828463174,202109,33229.5,0,0,129.4376167,35.95839455
47111,2.381448828463174,202110,33229.5,1,0,129.4376167,35.95839455
47111,2.381448828463174,202111,33229.5,1,0,129.4376167,35.95839455
47111,2.381448828463174,202112,33229.5,1,0,129.4376167,35.95839455
47113,2.092944698634808,202101,33229.5,1,0,129.2340531,36.16505499
47113,2.092944698634808,202102,33229.5,1,0,129.2340531,36.16505499
47113,2.092944698634808,202103,33229.5,1,0,129.2340531,36.16505499
47113,2.092944698634808,202104,33229.5,0,0,129.2340531,36.16505499
47113,2.092944698634808,202105,33229.5,0,0,129.2340531,36.16505499
47113,2.092944698634808,202106,33229.5,0,0,129.2340531,36.16505499
47113,2.092944698634808,202107,33229.5,0,0,129.2340531,36.16505499
47113,2.092944698634808,202108,33229.5,0,0,129.2340531,36.16505499
47113,2.092944698634808,202109,33229.5,0,0,129.2340531,36.16505499
47113,2.092944698634808,202110,33229.5,1,0,129.2340531,36.16505499
47113,2.092944698634808,202111,33229.5,1,0,129.2340531,36.16505499
47113,2.092944698634808,202112,33229.5,1,0,129.2340531,36.16505499
47130,2.369206472840218,202101,84289.0,1,0,129.2359296,35.8266428
47130,2.369206472840218,202102,84289.0,1,0,129.2359296,35.8266428
47130,2.369206472840218,202103,84289.0,1,0,129.2359296,35.8266428
47130,2.369206472840218,202104,84289.0,0,0,129.2359296,35.8266428
47130,2.369206472840218,202105,84289.0,0,0,129.2359296,35.8266428
47130,2.369206472840218,202106,84289.0,0,0,129.2359296,35.8266428
47130,2.369206472840218,202107,84289.0,0,0,129.2359296,35.8266428
47130,2.369206472840218,202108,84289.0,0,0,129.2359296,35.8266428
47130,2.369206472840218,202109,84289.0,0,0,129.2359296,35.8266428
47130,2.369206472840218,202110,84289.0,1,0,129.2359296,35.8266428
47130,2.369206472840218,202111,84289.0,1,0,129.2359296,35.8266428
47130,2.369206472840218,202112,84289.0,1,0,129.2359296,35.8266428
47150,1.7549871866237539,202101,59934.0,1,0,128.0777075,36.06042386
47150,1.7549871866237539,202102,59934.0,1,0,128.0777075,36.06042386
47150,1.7549871866237539,202103,59934.0,1,0,128.0777075,36.06042386
47150,1.7549871866237539,202104,59934.0,0,0,128.0777075,36.06042386
47150,1.7549871866237539,202105,59934.0,0,0,128.0777075,36.06042386
47150,1.7549871866237539,202106,59934.0,0,0,128.0777075,36.06042386
47150,1.7549871866237539,202107,59934.0,0,0,128.0777075,36.06042386
47150,1.7549871866237539,202108,59934.0,0,0,128.0777075,36.06042386
47150,1.7549871866237539,202109,59934.0,0,0,128.0777075,36.06042386
47150,1.7549871866237539,202110,59934.0,1,0,128.0777075,36.06042386
47150,1.7549871866237539,202111,59934.0,1,0,128.0777075,36.06042386
47150,1.7549871866237539,202112,59934.0,1,0,128.0777075,36.06042386
47170,1.4892870642992144,202101,98312.0,1,0,128.7800427,36.58024221
47170,1.4892870642992144,202102,98312.0,1,0,128.7800427,36.58024221
47170,1.4892870642992144,202103,98312.0,1,0,128.7800427,36.58024221
47170,1.4892870642992144,202104,98312.0,0,0,128.7800427,36.58024221
47170,1.4892870642992144,202105,98312.0,0,0,128.7800427,36.58024221
47170,1.4892870642992144,202106,98312.0,0,0,128.7800427,36.58024221
47170,1.4892870642992144,202107,98312.0,0,0,128.7800427,36.58024221
47170,1.4892870642992144,202108,98312.0,0,0,128.7800427,36.58024221
47170,1.4892870642992144,202109,98312.0,0,0,128.7800427,36.58024221
47170,1.4892870642992144,202110,98312.0,1,0,128.7800427,36.58024221
47170,1.4892870642992144,202111,98312.0,1,0,128.7800427,36.58024221
47170,1.4892870642992144,202112,98312.0,1,0,128.7800427,36.58024221
47190,1.6556880031023964,202101,32200.0,1,0,128.3555555,36.20730964
47190,1.6556880031023964,202102,32200.0,1,0,128.3555555,36.20730964
47190,1.6556880031023964,202103,32200.0,1,0,128.3555555,36.20730964
47190,1.6556880031023964,202104,32200.0,0,0,128.3555555,36.20730964
47190,1.6556880031023964,202105,32200.0,0,0,128.3555555,36.20730964
47190,1.6556880031023964,202106,32200.0,0,0,128.3555555,36.20730964
47190,1.6556880031023964,202107,32200.0,0,0,128.3555555,36.20730964
47190,1.6556880031023964,202108,32200.0,0,0,128.3555555,36.20730964
47190,1.6556880031023964,202109,32200.0,0,0,128.3555555,36.20730964
47190,1.6556880031023964,202110,32200.0,1,0,128.3555555,36.20730964
47190,1.6556880031023964,202111,32200.0,1,0,128.3555555,36.20730964
47190,1.6556880031023964,202112,32200.0,1,0,128.3555555,36.20730964
47210,1.1468447481450796,202101,26500.0,1,0,128.5976826,36.8704754
47210,1.1468447481450796,202102,26500.0,1,0,128.5976826,36.8704754
47210,1.1468447481450796,202103,26500.0,1,0,128.5976826,36.8704754
47210,1.1468447481450796,202104,26500.0,0,0,128.5976826,36.8704754
47210,1.1468447481450796,202105,26500.0,0,0,128.5976826,36.8704754
47210,1.1468447481450796,202106,26500.0,0,0,128.5976826,36.8704754
47210,1.1468447481450796,202107,26500.0,0,0,128.5976826,36.8704754
47210,1.1468447481450796,202108,26500.0,0,0,128.5976826,36.8704754
47210,1.1468447481450796,202109,26500.0,0,0,128.5976826,36.8704754
47210,1.1468447481450796,202110,26500.0,1,0,128.5976826,36.8704754
47210,1.1468447481450796,202111,26500.0,1,0,128.5976826,36.8704754
47210,1.1468447481450796,202112,26500.0,1,0,128.5976826,36.8704754
47230,2.0553554173779394,202101,57733.0,1,0,128.942624,36.01577844
47230,2.0553554173779394,202102,57733.0,1,0,128.942624,36.01577844
47230,2.0553554173779394,202103,57733.0,1,0,128.942624,36.01577844
47230,2.0553554173779394,202104,57733.0,0,0,128.942624,36.01577844
47230,2.0553554173779394,202105,57733.0,0,0,128.942624,36.01577844
47230,2.0553554173779394,202106,57733.0,0,0,128.942624,36.01577844
47230,2.0553554173779394,202107,57733.0,0,0,128.942624,36.01577844
47230,2.0553554173779394,202108,57733.0,0,0,128.942624,36.01577844
47230,2.0553554173779394,202109,57733.0,0,0,128.942624,36.01577844
47230,2.0553554173779394,202110,57733.0,1,0,128.942624,36.01577844
47230,2.0553554173779394,202111,57733.0,1,0,128.942624,36.01577844
47230,2.0553554173779394,202112,57733.0,1,0,128.942624,36.01577844
47250,1.3863277272400212,202101,73277.0,1,0,128.067007,36.42950234
47250,1.3863277272400212,202102,73277.0,1,0,128.067007,36.42950234
47250,1.3863277272400212,202103,73277.0,1,0,128.067007,36.42950234
47250,1.3863277272400212,202104,73277.0,0,0,128.067007,36.42950234
47250,1.3863277272400212,202105,73277.0,0,0,128.067007,36.42950234
47250,1.3863277272400212,202106,73277.0,0,0,128.067007,36.42950234
47250,1.3863277272400212,202107,73277.0,0,0,128.067007,36.42950234
47250,1.3863277272400212,202108,73277.0,0,0,128.067007,36.42950234
47250,1.3863277272400212,202109,73277.0,0,0,128.067007,36.42950234
47250,1.3863277272400212,202110,73277.0,1,0,128.067007,36.42950234
47250,1.3863277272400212,202111,73277.0,1,0,128.067007,36.42950234
47250,1.3863277272400212,202112,73277.0,1,0,128.067007,36.42950234
47280,1.1384836517031496,202101,54120.0,1,0,128.1486082,36.69079151
47280,1.1384836517031496,202102,54120.0,1,0,128.1486082,36.69079151
47280,1.1384836517031496,202103,54120.0,1,0,128.1486082,36.69079151
47280,1.1384836517031496,202104,54120.0,0,0,128.1486082,36.69079151
47280,1.1384836517031496,202105,54120.0,0,0,128.1486082,36.69079151
47280,1.1384836517031496,202106,54120.0,0,0,128.1486082,36.69079151
47280,1.1384836517031496,202107,54120.0,0,0,128.1486082,36.69079151
47280,1.1384836517031496,202108,54120.0,0,0,128.1486082,36.69079151
47280,1.1384836517031496,202109,54120.0,0,0,128.1486082,36.69079151
47280,1.1384836517031496,202110,54120.0,1,0,128.1486082,36.69079151
47280,1.1384836517031496,202111,54120.0,1,0,128.1486082,36.69079151
47280,1.1384836517031496,202112,54120.0,1,0,128.1486082,36.69079151
47290,2.1586096329849545,202101,22111.0,1,0,128.8090552,35.83406007
47290,2.1586096329849545,202102,22111.0,1,0,128.8090552,35.83406007
47290,2.1586096329849545,202103,22111.0,1,0,128.8090552,35.83406007
47290,2.1586096329849545,202104,22111.0,0,0,128.8090552,35.83406007
47290,2.1586096329849545,202105,22111.0,0,0,128.8090552,35.83406007
47290,2.1586096329849545,202106,22111.0,0,0,128.8090552,35.83406007
47290,2.1586096329849545,202107,22111.0,0,0,128.8090552,35.83406007
47290,2.1586096329849545,202108,22111.0,0,0,128.8090552,35.83406007
47290,2.1586096329849545,202109,22111.0,0,0,128.8090552,35.83406007
47290,2.1586096329849545,202110,22111.0,1,0,128.8090552,35.83406007
47290,2.1586096329849545,202111,22111.0,1,0,128.8090552,35.83406007
47290,2.1586096329849545,202112,22111.0,1,0,128.8090552,35.83406007
47720,1.7862851044016117,202101,44266.0,1,0,128.6482246,36.17011208
47720,1.7862851044016117,202102,44266.0,1,0,128.6482246,36.17011208
47720,1.7862851044016117,202103,44266.0,1,0,128.6482246,36.17011208
47720,1.7862851044016117,202104,44266.0,0,0,128.6482246,36.17011208
47720,1.7862851044016117,202105,44266.0,0,0,128.6482246,36.17011208
47720,1.7862851044016117,202106,44266.0,0,0,128.6482246,36.17011208
47720,1.7862851044016117,202107,44266.0,0,0,128.6482246,36.17011208
47720,1.7862851044016117,202108,44266.0,0,0,128.6482246,36.17011208
47720,1.7862851044016117,202109,44266.0,0,0,128.6482246,36.17011208
47720,1.7862851044016117,202110,44266.0,1,0,128.6482246,36.17011208
47720,1.7862851044016117,202111,44266.0,1,0,128.6482246,36.17011208
47720,1.7862851044016117,202112,44266.0,1,0,128.6482246,36.17011208
47730,1.597589108798141,202101,75550.0,1,0,128.6150673,36.36204451
47730,1.597589108798141,202102,75550.0,1,0,128.6150673,36.36204451
47730,1.597589108798141,202103,75550.0,1,0,128.6150673,36.36204451
47730,1.597589108798141,202104,75550.0,0,0,128.6150673,36.36204451
47730,1.597589108798141,202105,75550.0,0,0,128.6150673,36.36204451
47730,1.597589108798141,202106,75550.0,0,0,128.6150673,36.36204451
47730,1.597589108798141,202107,75550.0,0,0,128.6150673,36.36204451
47730,1.597589108798141,202108,75550.0,0,0,128.6150673,36.36204451
47730,1.597589108798141,202109,75550.0,0,0,128.6150673,36.36204451
47730,1.597589108798141,202110,75550.0,1,0,128.6150673,36.36204451
47730,1.597589108798141,202111,75550.0,1,0,128.6150673,36.36204451
47730,1.597589108798141,202112,75550.0,1,0,128.6150673,36.36204451
47750,1.8329831368985872,202101,57109.0,1,0,129.0573852,36.35697643
47750,1.8329831368985872,202102,57109.0,1,0,129.0573852,36.35697643
47750,1.8329831368985872,202103,57109.0,1,0,129.0573852,36.35697643
47750,1.8329831368985872,202104,57109.0,0,0,129.0573852,36.35697643
47750,1.8329831368985872,202105,57109.0,0,0,129.0573852,36.35697643
47750,1.8329831368985872,202106,57109.0,0,0,129.0573852,36.35697643
47750,1.8329831368985872,202107,57109.0,0,0,129.0573852,36.35697643
47750,1.8329831368985872,202108,57109.0,0,0,129.0573852,36.35697643
47750,1.8329831368985872,202109,57109.0,0,0,129.0573852,36.35697643
47750,1.8329831368985872,202110,57109.0,1,0,129.0573852,36.35697643
47750,1.8329831368985872,202111,57109.0,1,0,129.0573852,36.35697643
47750,1.8329831368985872,202112,57109.0,1,0,129.0573852,36.35697643
47760,1.6408011286804423,202101,28901.0,1,0,129.1450305,36.69638883
47760,1.6408011286804423,202102,28901.0,1,0,129.1450305,36.69638883
47760,1.6408011286804423,202103,28901.0,1,0,129.1450305,36.69638883
47760,1.6408011286804423,202104,28901.0,0,0,129.1450305,36.69638883
47760,1.6408011286804423,202105,28901.0,0,0,129.1450305,36.69638883
47760,1.6408011286804423,202106,28901.0,0,0,129.1450305,36.69638883
47760,1.6408011286804423,202107,28901.0,0,0,129.1450305,36.69638883
47760,1.6408011286804423,202108,28901.0,0,0,129.1450305,36.69638883
47760,1.6408011286804423,202109,28901.0,0,0,129.1450305,36.69638883
47760,1.6408011286804423,202110,28901.0,1,0,129.1450305,36.69638883
47760,1.6408011286804423,202111,28901.0,1,0,129.1450305,36.69638883
47760,1.6408011286804423,202112,28901.0,1,0,129.1450305,36.69638883
47770,1.9130393728279653,202101,38092.0,1,0,129.3173762,36.48238769
47770,1.9130393728279653,202102,38092.0,1,0,129.3173762,36.48238769
47770,1.9130393728279653,202103,38092.0,1,0,129.3173762,36.48238769
47770,1.9130393728279653,202104,38092.0,0,0,129.3173762,36.48238769
47770,1.9130393728279653,202105,38092.0,0,0,129.3173762,36.48238769
47770,1.9130393728279653,202106,38092.0,0,0,129.3173762,36.48238769
47770,1.9130393728279653,202107,38092.0,0,0,129.3173762,36.48238769
47770,1.9130393728279653,202108,38092.0,0,0,129.3173762,36.48238769
47770,1.9130393728279653,202109,38092.0,0,0,129.3173762,36.48238769
47770,1.9130393728279653,202110,38092.0,1,0,129.3173762,36.48238769
47770,1.9130393728279653,202111,38092.0,1,0,129.3173762,36.48238769
47770,1.9130393728279653,202112,38092.0,1,0,129.3173762,36.48238769
47820,2.29858320550836,202101,45206.0,1,0,128.786527,35.67297478
47820,2.29858320550836,202102,45206.0,1,0,128.786527,35.67297478
47820,2.29858320550836,202103,45206.0,1,0,128.786527,35.67297478
47820,2.29858320550836,202104,45206.0,0,0,128.786527,35.67297478
47820,2.29858320550836,202105,45206.0,0,0,128.786527,35.67297478
47820,2.29858320550836,202106,45206.0,0,0,128.786527,35.67297478
47820,2.29858320550836,202107,45206.0,0,0,128.786527,35.67297478
47820,2.29858320550836,202108,45206.0,0,0,128.786527,35.67297478
47820,2.29858320550836,202109,45206.0,0,0,128.786527,35.67297478
47820,2.29858320550836,202110,45206.0,1,0,128.786527,35.67297478
47820,2.29858320550836,202111,45206.0,1,0,128.786527,35.67297478
47820,2.29858320550836,202112,45206.0,1,0,128.786527,35.67297478
47830,2.1051423568647394,202101,23591.0,1,0,128.3064496,35.73699758
47830,2.1051423568647394,202102,23591.0,1,0,128.3064496,35.73699758
47830,2.1051423568647394,202103,23591.0,1,0,128.3064496,35.73699758
47830,2.1051423568647394,202104,23591.0,0,0,128.3064496,35.73699758
47830,2.1051423568647394,202105,23591.0,0,0,128.3064496,35.73699758
47830,2.1051423568647394,202106,23591.0,0,0,128.3064496,35.73699758
47830,2.1051423568647394,202107,23591.0,0,0,128.3064496,35.73699758
47830,2.1051423568647394,202108,23591.0,0,0,128.3064496,35.73699758
47830,2.1051423568647394,202109,23591.0,0,0,128.3064496,35.73699758
47830,2.1051423568647394,202110,23591.0,1,0,128.3064496,35.73699758
47830,2.1051423568647394,202111,23591.0,1,0,128.3064496,35.73699758
